,Country,Commodity,Commodity (Type),Year,Exports (Extra-EU) (THOUSAND HECTOLITRES),Exports (Intra-EU) (THOUSAND HECTOLITRES),Imports (Extra-EU) (THOUSAND HECTOLITRES),Imports (Intra-EU) (THOUSAND HECTOLITRES),Total Exports (THOUSAND HECTOLITRES),Total Imports (THOUSAND HECTOLITRES),Area (SQ.KM.),Total Population (THOUSAND PEOPLE)
22163,Hungary,WINE (PDO Wines|Still wines Bulk),SPECIALISED CROPS,2020,0.1201,10.48797,4e-05,0.26794,10.608070000000001,0.26798,93028,9770.12
22164,Hungary,WINE (PDO Wines|Still wines Bulk),SPECIALISED CROPS,2021,0.01149,8.0734,2e-05,0.11019,8.08489,0.11021,93028,9731.025
22165,Hungary,WINE (PDO Wines|Still wines Bulk),SPECIALISED CROPS,2022,0.00069,6.5992,0.07156,0.01102,6.599889999999999,0.08258,93028,9688.547
22166,Hungary,WINE (PDO Wines|Still wines bottled),SPECIALISED CROPS,2002,0.13523,0.15539,0.00706,3.21287,0.29062,3.21993,93028,10165.273
22167,Hungary,WINE (PDO Wines|Still wines bottled),SPECIALISED CROPS,2003,10.84791,8.49522,0.04741,4.5327,19.343130000000002,4.58011,93028,10131.53
22168,Hungary,WINE (PDO Wines|Still wines bottled),SPECIALISED CROPS,2004,39.45516,37.49038,0.49011,12.75676,76.94554,13.24687,93028,10104.594
22169,Hungary,WINE (PDO Wines|Still wines bottled),SPECIALISED CROPS,2005,46.07669,46.41614,0.36384,10.17432,92.49283,10.53816,93028,10084.391
22170,Hungary,WINE (PDO Wines|Still wines bottled),SPECIALISED CROPS,2006,55.34915,72.80894,0.43283,15.68723,128.15809000000002,16.12006,93028,10062.66
22171,Hungary,WINE (PDO Wines|Still wines bottled),SPECIALISED CROPS,2007,59.19711,58.32779,0.69447,17.97068,117.5249,18.66515,93028,10051.465
22172,Hungary,WINE (PDO Wines|Still wines bottled),SPECIALISED CROPS,2008,76.33166,69.01614,0.51262,15.84102,145.3478,16.35364,93028,10030.878
22173,Hungary,WINE (PDO Wines|Still wines bottled),SPECIALISED CROPS,2009,96.03166,64.0507,0.22983,12.53259,160.08236,12.76242,93028,10016.142
22174,Hungary,WINE (PDO Wines|Still wines bottled),SPECIALISED CROPS,2010,78.90729,75.47413,0.16679,16.02897,154.38142,16.19576,93028,10001.017
22175,Hungary,WINE (PDO Wines|Still wines bottled),SPECIALISED CROPS,2011,53.20782,68.73514,0.08043,15.86257,121.94296,15.943,93028,9972.633
22176,Hungary,WINE (PDO Wines|Still wines bottled),SPECIALISED CROPS,2012,63.40885,67.35253,0.38561,15.92871,130.76138,16.314320000000002,93028,9933.856
22177,Hungary,WINE (PDO Wines|Still wines bottled),SPECIALISED CROPS,2013,54.03056,66.06933,0.06645,16.91531,120.09988999999999,16.98176,93028,9910.398
22178,Hungary,WINE (PDO Wines|Still wines bottled),SPECIALISED CROPS,2014,55.7536,58.72596,0.16247,19.1177,114.47955999999999,19.28017,93028,9878.881
22179,Hungary,WINE (PDO Wines|Still wines bottled),SPECIALISED CROPS,2015,35.95552,65.25738,0.36948,14.84804,101.21289999999999,15.217519999999999,93028,9856.921
22180,Hungary,WINE (PDO Wines|Still wines bottled),SPECIALISED CROPS,2016,27.50329,70.01052,0.19725,15.20246,97.51381,15.39971,93028,9831.571
22181,Hungary,WINE (PDO Wines|Still wines bottled),SPECIALISED CROPS,2017,32.56809,79.16392,0.01386,15.08023,111.73201,15.09409,93028,9798.638
22182,Hungary,WINE (PDO Wines|Still wines bottled),SPECIALISED CROPS,2018,26.31852,89.73135,0.11808,22.54562,116.04987,22.6637,93028,9779.244
22183,Hungary,WINE (PDO Wines|Still wines bottled),SPECIALISED CROPS,2019,18.23857,121.6089,0.02411,18.49012,139.84747000000002,18.51423,93028,9773.471
22184,Hungary,WINE (PDO Wines|Still wines bottled),SPECIALISED CROPS,2020,21.55642,85.16206,0.02761,15.31617,106.71848,15.343779999999999,93028,9770.12
22185,Hungary,WINE (PDO Wines|Still wines bottled),SPECIALISED CROPS,2021,22.22038,93.45702,0.01519,19.44192,115.6774,19.45711,93028,9731.025
22186,Hungary,WINE (PDO Wines|Still wines bottled),SPECIALISED CROPS,2022,18.28132,75.4805,0.028,16.44908,93.76182,16.477079999999997,93028,9688.547
22187,Hungary,WINE (PGI Wines|Sparkling wines),SPECIALISED CROPS,2002,0.0,0.0,0.0,0.0,0.0,0.0,93028,10165.273
22188,Hungary,WINE (PGI Wines|Sparkling wines),SPECIALISED CROPS,2003,0.0,0.0,0.0,0.0,0.0,0.0,93028,10131.53
22189,Hungary,WINE (PGI Wines|Sparkling wines),SPECIALISED CROPS,2004,0.0,0.0,0.0,0.0,0.0,0.0,93028,10104.594
22190,Hungary,WINE (PGI Wines|Sparkling wines),SPECIALISED CROPS,2005,0.0,0.0,0.0,0.0,0.0,0.0,93028,10084.391
22191,Hungary,WINE (PGI Wines|Sparkling wines),SPECIALISED CROPS,2006,0.0,0.0,0.0,0.0,0.0,0.0,93028,10062.66
22192,Hungary,WINE (PGI Wines|Sparkling wines),SPECIALISED CROPS,2007,0.0,0.0,0.0,0.0,0.0,0.0,93028,10051.465
22193,Hungary,WINE (PGI Wines|Sparkling wines),SPECIALISED CROPS,2008,0.0,0.0,0.0,0.0,0.0,0.0,93028,10030.878
22194,Hungary,WINE (PGI Wines|Sparkling wines),SPECIALISED CROPS,2009,0.0,0.00374,0.0,0.01068,0.00374,0.01068,93028,10016.142
22195,Hungary,WINE (PGI Wines|Sparkling wines),SPECIALISED CROPS,2010,0.00225,0.0,0.0,0.00695,0.00225,0.00695,93028,10001.017
22196,Hungary,WINE (PGI Wines|Sparkling wines),SPECIALISED CROPS,2011,0.0,0.0018,0.0,0.00607,0.0018,0.00607,93028,9972.633
22197,Hungary,WINE (PGI Wines|Sparkling wines),SPECIALISED CROPS,2012,0.0,0.0019,0.0,0.00212,0.0019,0.00212,93028,9933.856
22198,Hungary,WINE (PGI Wines|Sparkling wines),SPECIALISED CROPS,2013,0.0,0.00216,0.0,0.0053,0.00216,0.0053,93028,9910.398
22199,Hungary,WINE (PGI Wines|Sparkling wines),SPECIALISED CROPS,2014,0.0,0.0,0.0,0.01343,0.0,0.01343,93028,9878.881
22200,Hungary,WINE (PGI Wines|Sparkling wines),SPECIALISED CROPS,2015,0.0,0.0,0.0,0.00731,0.0,0.00731,93028,9856.921
22201,Hungary,WINE (PGI Wines|Sparkling wines),SPECIALISED CROPS,2016,0.0,0.0,0.0,2.29282,0.0,2.29282,93028,9831.571
22202,Hungary,WINE (PGI Wines|Sparkling wines),SPECIALISED CROPS,2017,0.0,0.0,0.0,0.0109,0.0,0.0109,93028,9798.638
22203,Hungary,WINE (PGI Wines|Sparkling wines),SPECIALISED CROPS,2018,0.0,0.0,0.0,0.02616,0.0,0.02616,93028,9779.244
22204,Hungary,WINE (PGI Wines|Sparkling wines),SPECIALISED CROPS,2019,0.0009,0.00725,0.0,0.0635,0.008150000000000001,0.0635,93028,9773.471
22205,Hungary,WINE (PGI Wines|Sparkling wines),SPECIALISED CROPS,2020,0.01202,0.02455,0.0,0.06145,0.03657,0.06145,93028,9770.12
22206,Hungary,WINE (PGI Wines|Sparkling wines),SPECIALISED CROPS,2021,0.08262,0.00635,0.0,0.01277,0.08897,0.01277,93028,9731.025
22207,Hungary,WINE (PGI Wines|Sparkling wines),SPECIALISED CROPS,2022,0.25035,0.05753,0.0,0.01639,0.30788000000000004,0.01639,93028,9688.547
22208,Hungary,WINE (PGI Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2002,0.0,0.0,0.0,0.0,0.0,0.0,93028,10165.273
22209,Hungary,WINE (PGI Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2003,0.0,0.0,0.0,0.0,0.0,0.0,93028,10131.53
22210,Hungary,WINE (PGI Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2004,0.0,0.0,0.0,0.0,0.0,0.0,93028,10104.594
22211,Hungary,WINE (PGI Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2005,0.0,0.0,0.0,0.0,0.0,0.0,93028,10084.391
22212,Hungary,WINE (PGI Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2006,0.0,0.0,0.0,0.0,0.0,0.0,93028,10062.66
22213,Hungary,WINE (PGI Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2007,0.0,0.0,0.0,0.0,0.0,0.0,93028,10051.465
22214,Hungary,WINE (PGI Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2008,0.0,0.0,0.0,0.0,0.0,0.0,93028,10030.878
22215,Hungary,WINE (PGI Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2009,0.0,0.0,0.0,0.0,0.0,0.0,93028,10016.142
22216,Hungary,WINE (PGI Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2010,0.0,0.0,0.0,0.0,0.0,0.0,93028,10001.017
22217,Hungary,WINE (PGI Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2011,0.0,0.0,0.0,0.0,0.0,0.0,93028,9972.633
22218,Hungary,WINE (PGI Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2012,0.0,0.0,0.0,0.0,0.0,0.0,93028,9933.856
22219,Hungary,WINE (PGI Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2013,0.0,0.0,0.0,0.0,0.0,0.0,93028,9910.398
22220,Hungary,WINE (PGI Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2014,0.0,0.0,0.0,0.0,0.0,0.0,93028,9878.881
22221,Hungary,WINE (PGI Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2015,0.0,0.0,0.0,0.0,0.0,0.0,93028,9856.921
22222,Hungary,WINE (PGI Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2016,2.5707,1.1502,0.0,0.09565,3.7209,0.09565,93028,9831.571
22223,Hungary,WINE (PGI Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2017,4.5198,2.87691,0.0,0.10771,7.396710000000001,0.10771,93028,9798.638
22224,Hungary,WINE (PGI Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2018,4.6224,3.40908,0.0,0.05007,8.03148,0.05007,93028,9779.244
22225,Hungary,WINE (PGI Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2019,6.26412,2.7504,0.0,0.09981,9.014520000000001,0.09981,93028,9773.471
22226,Hungary,WINE (PGI Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2020,1.10355,5.17611,0.0,0.11005,6.279660000000001,0.11005,93028,9770.12
22227,Hungary,WINE (PGI Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2021,0.00288,10.41464,0.0,0.0837,10.41752,0.0837,93028,9731.025
22228,Hungary,WINE (PGI Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2022,0.00225,5.24588,0.0,0.06448,5.24813,0.06448,93028,9688.547
22229,Hungary,WINE (PGI Wines|Still wines Bulk),SPECIALISED CROPS,2002,0.0,0.0,0.0,0.0753,0.0,0.0753,93028,10165.273
22230,Hungary,WINE (PGI Wines|Still wines Bulk),SPECIALISED CROPS,2003,0.0,0.0,0.0,0.09704,0.0,0.09704,93028,10131.53
22231,Hungary,WINE (PGI Wines|Still wines Bulk),SPECIALISED CROPS,2004,0.0,0.0,0.0,0.00234,0.0,0.00234,93028,10104.594
22232,Hungary,WINE (PGI Wines|Still wines Bulk),SPECIALISED CROPS,2005,0.0,0.0,0.0,0.00759,0.0,0.00759,93028,10084.391
22233,Hungary,WINE (PGI Wines|Still wines Bulk),SPECIALISED CROPS,2006,0.0,0.0,0.0,0.0042,0.0,0.0042,93028,10062.66
22234,Hungary,WINE (PGI Wines|Still wines Bulk),SPECIALISED CROPS,2007,0.0,0.0,0.0,0.03597,0.0,0.03597,93028,10051.465
22235,Hungary,WINE (PGI Wines|Still wines Bulk),SPECIALISED CROPS,2008,0.0,0.0,0.0,0.02274,0.0,0.02274,93028,10030.878
22236,Hungary,WINE (PGI Wines|Still wines Bulk),SPECIALISED CROPS,2009,6.44535,27.80692,0.0,3.83642,34.25227,3.83642,93028,10016.142
22237,Hungary,WINE (PGI Wines|Still wines Bulk),SPECIALISED CROPS,2010,5.39038,80.98633,0.0,24.28217,86.37671,24.28217,93028,10001.017
22238,Hungary,WINE (PGI Wines|Still wines Bulk),SPECIALISED CROPS,2011,4.005,66.69959,0.35536,20.43791,70.70459,20.79327,93028,9972.633
22239,Hungary,WINE (PGI Wines|Still wines Bulk),SPECIALISED CROPS,2012,0.00062,69.94592,0.0,10.25613,69.94654,10.25613,93028,9933.856
22240,Hungary,WINE (PGI Wines|Still wines Bulk),SPECIALISED CROPS,2013,0.00712,70.38811,0.0,3.33331,70.39523,3.33331,93028,9910.398
22241,Hungary,WINE (PGI Wines|Still wines Bulk),SPECIALISED CROPS,2014,3.172,150.74538,0.33612,50.07021,153.91738,50.406330000000004,93028,9878.881
22242,Hungary,WINE (PGI Wines|Still wines Bulk),SPECIALISED CROPS,2015,2.4659,149.68872,0.16809,136.83946,152.15462,137.00755,93028,9856.921
22243,Hungary,WINE (PGI Wines|Still wines Bulk),SPECIALISED CROPS,2016,5.72254,219.06184,0.0002,105.24691,224.78438,105.24711,93028,9831.571
22244,Hungary,WINE (PGI Wines|Still wines Bulk),SPECIALISED CROPS,2017,4.59986,491.41253,0.0,8.50492,496.01239,8.50492,93028,9798.638
22245,Hungary,WINE (PGI Wines|Still wines Bulk),SPECIALISED CROPS,2018,8.43668,359.14882,0.0,13.01376,367.5855,13.01376,93028,9779.244
22246,Hungary,WINE (PGI Wines|Still wines Bulk),SPECIALISED CROPS,2019,15.31874,541.9041,0.491,0.00294,557.22284,0.49394,93028,9773.471
22247,Hungary,WINE (PGI Wines|Still wines Bulk),SPECIALISED CROPS,2020,7.3191,379.21297,1e-05,0.1512,386.53207,0.15121,93028,9770.12
22248,Hungary,WINE (PGI Wines|Still wines Bulk),SPECIALISED CROPS,2021,36.43952,504.49999,0.0,0.01673,540.93951,0.01673,93028,9731.025
22249,Hungary,WINE (PGI Wines|Still wines Bulk),SPECIALISED CROPS,2022,36.58823,540.28162,0.16656,0.0705,576.8698499999999,0.23706,93028,9688.547
22250,Hungary,WINE (PGI Wines|Still wines bottled),SPECIALISED CROPS,2002,121.93415,184.93714,0.46448,3.56622,306.87129,4.0306999999999995,93028,10165.273
22251,Hungary,WINE (PGI Wines|Still wines bottled),SPECIALISED CROPS,2003,108.64308,155.01938,0.48068,3.26186,263.66246,3.74254,93028,10131.53
22252,Hungary,WINE (PGI Wines|Still wines bottled),SPECIALISED CROPS,2004,61.95732,119.18033,0.32634,17.84136,181.13765,18.1677,93028,10104.594
22253,Hungary,WINE (PGI Wines|Still wines bottled),SPECIALISED CROPS,2005,46.16193,165.9314,0.2782,27.11057,212.09332999999998,27.38877,93028,10084.391
22254,Hungary,WINE (PGI Wines|Still wines bottled),SPECIALISED CROPS,2006,77.20873,159.74143,0.95306,30.62632,236.95016,31.57938,93028,10062.66
22255,Hungary,WINE (PGI Wines|Still wines bottled),SPECIALISED CROPS,2007,65.10428,147.09399,2.3892,27.94349,212.19826999999998,30.33269,93028,10051.465
22256,Hungary,WINE (PGI Wines|Still wines bottled),SPECIALISED CROPS,2008,26.46545,89.37956,1.05039,23.5203,115.84501,24.57069,93028,10030.878
22257,Hungary,WINE (PGI Wines|Still wines bottled),SPECIALISED CROPS,2009,12.40223,128.65725,0.79369,14.4322,141.05948,15.22589,93028,10016.142
22258,Hungary,WINE (PGI Wines|Still wines bottled),SPECIALISED CROPS,2010,15.39646,51.06659,0.69727,12.93473,66.46305,13.632,93028,10001.017
22259,Hungary,WINE (PGI Wines|Still wines bottled),SPECIALISED CROPS,2011,14.03578,35.82227,1.02854,14.40711,49.858050000000006,15.435649999999999,93028,9972.633
22260,Hungary,WINE (PGI Wines|Still wines bottled),SPECIALISED CROPS,2012,8.27052,27.83487,1.50302,11.41048,36.10539,12.913499999999999,93028,9933.856
22261,Hungary,WINE (PGI Wines|Still wines bottled),SPECIALISED CROPS,2013,6.35967,22.56392,0.47581,9.50292,28.92359,9.978729999999999,93028,9910.398
22262,Hungary,WINE (PGI Wines|Still wines bottled),SPECIALISED CROPS,2014,6.85664,47.38152,0.244,9.93713,54.23816,10.18113,93028,9878.881
22263,Hungary,WINE (PGI Wines|Still wines bottled),SPECIALISED CROPS,2015,11.50391,46.44487,0.15852,12.6762,57.94878,12.834719999999999,93028,9856.921
22264,Hungary,WINE (PGI Wines|Still wines bottled),SPECIALISED CROPS,2016,17.32422,74.56651,0.03393,10.96495,91.89072999999999,10.99888,93028,9831.571
22265,Hungary,WINE (PGI Wines|Still wines bottled),SPECIALISED CROPS,2017,25.09471,102.12114,0.03387,14.06509,127.21584999999999,14.09896,93028,9798.638
22266,Hungary,WINE (PGI Wines|Still wines bottled),SPECIALISED CROPS,2018,26.8479,116.12884,0.08815,11.02766,142.97674,11.11581,93028,9779.244
22267,Hungary,WINE (PGI Wines|Still wines bottled),SPECIALISED CROPS,2019,14.67046,147.17769,0.05144,11.86055,161.84815,11.91199,93028,9773.471
22268,Hungary,WINE (PGI Wines|Still wines bottled),SPECIALISED CROPS,2020,12.18255,157.79628,0.06189,12.36632,169.97883,12.42821,93028,9770.12
22269,Hungary,WINE (PGI Wines|Still wines bottled),SPECIALISED CROPS,2021,12.43043,153.08504,0.02753,9.91409,165.51547,9.94162,93028,9731.025
22270,Hungary,WINE (PGI Wines|Still wines bottled),SPECIALISED CROPS,2022,12.78174,125.76298,0.04574,9.452,138.54471999999998,9.49774,93028,9688.547
